COVERED CALL WRITES: CASH

Column Headings:
  Symb:    underlying symbol
  Stk:     closing price of underlying
  Opt:     option base symbol
  StrkMn   strike (numeric) and Month (alpha) of written option
  Call:    bid price of call being sold
  RIUC:    Raw Return, if unchanged, cash
  ARIUC:   Annualized Return, if unchanged, cash
  RIEC:    Raw Return, if exercised, cash
  ARIEC:   Annualized Return, if exercised, cash
  DBEC:    Downside breakeven point, cash
  UBEC:    UPSIDE breakeven point, cash
            i.e., the point above which stock outperforms covered write
  %DBE:    Percent distance from Stk price down to DBEC
  %UBE:    Percent distance from Stk price UP to UBEC
  PrDBE:   Prob. of CLOSING above DBE at expiration
  PrRIE:   Prob. of CLOSING above Striking Price at expiration
            i.e., Prob. of stock being called away
  PrUBE:   Prob. of CLOSING above UBE at expiration
  ERTN:    Raw EXPECTED Return, cash
  AERTNC:  Annualized EXPECTED Return, cash
  Invt:    Investment for cash covered write
  IVF:     Implied Volatility Factor
           = 100*(IV this option/avg IV for this stock - 1)
           => large positive numbers are most expensive options
NOTE: all returns and investment assume 5 cent commission on stock & option

  While we endeavor to make our data reliable, errors are always possible.
  Therefore, make sure you check the actual price of the option with a price
    quotation system or with your broker before actually entering an order.
  If the returns from the covered write look "too good," be suspicous.
  It is likely, in that case, that some data is in error.
  McMillan Analysis Corp. is not responsible for errors in this data,
    nor is it liable for losses incurred due to errors in this report.
  Accuracy and completeness are not guaranteed.

Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
ARGX    378.13  Aug  290    103.50    5.5    9.5    5.5    9.5 274.73 393.35  0.27  0.04    86    81    45     3.0     5.2 274.73    10/   22
ODFL    382.80  Jun  310     84.60    3.9    9.1    3.9    9.1 298.30 394.45  0.22  0.03    86    82    45     2.1     5.0 298.30    40/   45
ODFL    382.80  Jan'25 280  121.00    6.9    6.9    6.9    6.9 261.90 400.85  0.32  0.05    86    82    45     4.1     4.1 261.90    40/   45
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
FAS      80.05  Feb+ 73       8.00    1.1   23.8    1.1   23.8  72.15  80.85  0.10  0.01    86    83    46     0.4     8.1  72.15    29/    6
ARGX    378.13  Dec  270    128.50    8.1    8.7    8.1    8.7 249.73 398.35  0.34  0.05    86    81    45     5.0     5.4 249.73    14/   22
NXT      41.19  Oct  25      18.80   10.9   14.5   10.9   14.5  22.49  43.65  0.45  0.06    86    82    46     6.8     8.9  22.49    25/   51
VGT     482.39  Sep  415     85.60    4.6    6.7    4.6    6.7 396.89 500.45  0.18  0.04    86    79    42     2.8     4.1 396.89    47/   13
TMO     542.00  Jan'25 440  134.00    7.8    7.8    7.8    7.8 408.10 573.85  0.25  0.06    86    79    41     5.2     5.1 408.10    40/   37
AMLX     15.52  Jan'25 8      9.90   39.0   38.8   39.0   38.8   5.72  17.75  0.63  0.14    86    77    44    28.4    28.2   5.72    22/   79
VGT     482.39  Dec  405    100.00    5.9    6.3    5.9    6.3 382.49 504.85  0.21  0.05    86    79    42     3.8     4.1 382.49    52/   13
TECL     66.30  Jul  48      21.80    7.5   14.8    7.5   14.8  44.60  69.65  0.33  0.05    86    81    45     4.4     8.7  44.60    45/    8
APPF    175.19  Feb  155     22.80    1.6   19.0    1.6   19.0 152.49 177.65  0.13  0.01    86    83    46     0.6     7.6 152.49    24/   36
TMO     542.00  Jun  470     90.20    4.0    9.3    4.0    9.3 451.90 560.05  0.17  0.03    86    80    42     2.4     5.5 451.90    36/   37
AMD     158.74  Mar+ 135     26.25    1.8   14.4    1.8   14.4 132.59 161.10  0.16  0.01    86    84    46     0.6     4.9 132.59    30/   14
HSY     191.53  Aug  160     37.00    3.4    5.9    3.4    5.9 154.63 196.85  0.19  0.03    86    82    44     1.8     3.1 154.63    33/   73
EQIX    819.12  May  720    115.10    2.2    6.7    2.2    6.7 704.12 834.95  0.14  0.02    86    82    45     1.1     3.4 704.12    37/   19
NVDA    563.82  Feb+ 520     48.35    0.8   18.2    0.8   18.2 515.57 568.20  0.09  0.01    86    84    46     0.3     5.5 515.57    19/    9
ADI     187.79  Feb+ 177.5   11.50    0.6   12.9    0.6   12.9 176.39 188.85  0.06  0.01    86    84    46     0.2     3.8 176.39    46/   16
BLDR    165.91  Jan'26 105   75.50   16.0    8.0   16.0    8.0  90.51 180.35  0.45  0.09    86    79    44    10.5     5.2  90.51    26/   18
BLD     367.88  Apr  310     64.60    2.2    8.4    2.2    8.4 303.38 374.45  0.18  0.02    86    83    46     0.9     3.4 303.38    13/   21
EQIX    819.12  Dec  670    182.10    5.2    5.5    5.2    5.5 637.12 851.95  0.22  0.04    86    81    43     3.1     3.3 637.12    39/   19
BLDR    165.91  Jan'25 120   58.00   11.1   11.0   11.1   11.0 108.01 177.85  0.35  0.07    86    79    43     7.1     7.1 108.01    31/   18
SMH     175.70  Mar  160     19.00    2.0   12.4    2.0   12.4 156.80 178.85  0.11  0.02    86    81    43     1.1     6.6 156.80    33/   13
NVDA    563.82  Mar+ 500     76.25    2.5   20.4    2.5   20.4 487.67 576.10  0.14  0.02    86    82    44     1.4    11.3 487.67    35/    9
NVDA    563.82  Feb+ 505     70.35    2.3   22.1    2.3   22.1 493.57 575.20  0.12  0.02    86    82    44     1.3    12.2 493.57    36/    9
FICO   1224.39  Mar  1080   161.80    1.6   10.0    1.6   10.01062.691241.65  0.13  0.01    86    83    46     0.6     3.71062.69    24/   33
ARCB    116.13  Jan'25 80    43.20    9.5    9.4    9.5    9.4  73.03 123.05  0.37  0.06    86    80    45     5.7     5.6  73.03    30/   15
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
SMH     175.70  Feb+ 162.5   15.50    1.3   12.9    1.3   12.9 160.30 177.85  0.09  0.01    86    82    44     0.6     6.1 160.30    30/   13
VMC     222.38  Jun  190     38.50    3.2    7.5    3.2    7.5 183.98 228.35  0.17  0.03    86    82    44     1.8     4.3 183.98    32/   29
FAS      80.05  Feb  71      10.50    1.9   22.0    1.9   22.0  69.65  81.35  0.13  0.02    86    82    45     0.8     9.6  69.65    26/    6
SMH     175.70  Feb+ 165     12.40    0.9   14.4    0.9   14.4 163.40 177.25  0.07  0.01    86    82    45     0.4     6.0 163.40    24/   13
SPY     474.93  Jan+ 467      9.20    0.2   11.0    0.2   11.0 465.83 476.05  0.02  0.00    86    83    45     0.1     4.7 465.83    30/    3
NVO     106.35  Jan'25 85    28.10    8.4    8.4    8.4    8.4  78.35 112.95  0.26  0.06    86    79    41     5.6     5.6  78.35    36/   71
NVO     106.35  Jan'26 80    36.55   14.4    7.2   14.4    7.2  69.90 116.40  0.34  0.09    86    77    41     9.8     4.9  69.90    29/   71
SPY     474.93  Jan+ 467      9.56    0.3   12.9    0.3   12.9 465.47 476.41  0.02  0.00    86    82    43     0.2     6.4 465.47    37/    3
SMH     175.70  May  154     27.15    3.6   10.7    3.6   10.7 148.65 181.00  0.15  0.03    86    81    42     2.2     6.5 148.65    40/   13
DUOL    210.37  Aug  150     72.90    9.0   15.4    9.0   15.4 137.57 222.75  0.35  0.06    86    81    44     5.7     9.8 137.57    36/   10
ADNT     32.72  Jun  25       8.80    3.9    9.0    3.9    9.0  24.02  33.65  0.27  0.03    86    82    46     1.6     3.8  24.02    26/   21
SPY     474.93  Jan+ 465     12.01    0.4   10.9    0.4   10.9 463.02 476.86  0.03  0.00    86    82    43     0.2     5.7 463.02    38/    3
NVO     106.35  Jan'26 77.5  36.65   11.0    5.5   11.0    5.5  69.80 114.00  0.34  0.07    86    79    43     7.1     3.6  69.80    22/   71
NVMI    133.60  Nov  95      43.60    5.4    6.5    5.4    6.5  90.10 138.45  0.33  0.04    86    83    46     2.7     3.3  90.10    35/   22
SMH     175.70  Apr  156     24.15    2.8   11.0    2.8   11.0 151.65 180.00  0.14  0.02    86    81    43     1.7     6.5 151.65    44/   13
FFIV    176.16  Nov  140     44.20    6.0    7.2    6.0    7.2 132.06 184.05  0.25  0.04    86    81    43     3.7     4.4 132.06    44/   26
COOP     62.42  Sep  47.5    17.60    5.6    8.3    5.6    8.3  44.92  64.95  0.28  0.04    86    82    45     3.3     4.8  44.92    47/   30
SMH     175.70  May  155     26.35    3.7   11.0    3.7   11.0 149.45 181.20  0.15  0.03    86    79    42     2.2     6.5 149.45    39/   13
DUOL    210.37  Dec  140     86.60   13.0   14.0   13.0   14.0 123.87 226.45  0.41  0.08    86    80    44     8.5     9.2 123.87    36/   10
CYBR    228.22  Dec  155     85.00    8.1    8.7    8.1    8.7 143.32 239.85  0.37  0.05    86    82    45     4.8     5.1 143.32    35/   35
AMD     158.74  Feb+ 137     24.25    1.8   16.8    1.8   16.8 134.59 161.10  0.15  0.01    86    83    46     0.7     6.2 134.59    37/   14
GWW     840.55  Aug  700    167.70    4.0    6.9    4.0    6.9 672.95 867.55  0.20  0.03    86    82    44     2.3     4.0 672.95    37/   40
TRIP     19.51  Mar+ 17       2.95    1.7   14.1    1.7   14.1  16.66  19.80  0.15  0.01    86    83    46     0.7     5.3  16.66    47/   38
QQQ     409.52  Jan+ 398     13.24    0.4   11.1    0.4   11.1 396.38 411.09  0.03  0.00    86    83    45     0.2     4.5 396.38    26/    4
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
CRM     269.19  Apr  240     36.50    3.1   11.9    3.1   11.9 232.79 276.35  0.14  0.03    86    81    42     1.9     7.3 232.79    42/    9
ROP     537.27  Dec  460     99.20    5.0    5.4    5.0    5.4 438.17 559.05  0.18  0.04    86    79    42     3.1     3.3 438.17    52/   21
QQQ     409.52  Jan+ 399.8   11.49    0.4   14.7    0.4   14.7 398.13 411.12  0.03  0.00    86    82    44     0.2     6.6 398.13    31/    4
QQQ     409.52  Jan+ 400     11.04    0.3   13.9    0.3   13.9 398.58 410.89  0.03  0.00    86    83    45     0.1     5.9 398.58    29/    4
ALNY    187.49  Apr  140     53.50    4.4   17.0    4.4   17.0 134.09 193.35  0.28  0.03    86    83    46     2.2     8.4 134.09    54/   43
TWLO     72.01  Feb+ 63      10.65    2.4   23.3    2.4   23.3  61.46  73.50  0.15  0.02    86    82    44     1.2    12.0  61.46    39/   19
AXON    249.47  Jan'26 185   94.90   19.6    9.8   19.6    9.8 154.67 279.75  0.38  0.12    86    75    40    14.0     7.0 154.67    49/   20
FUTU     46.40  Jan'25 30    19.35   10.3   10.3   10.3   10.3  27.15  49.20  0.41  0.06    86    81    45     6.2     6.2  27.15    23/    1
QCOM    141.12  May  120     24.40    2.7    8.0    2.7    8.0 116.82 144.25  0.17  0.02    86    82    45     1.3     3.8 116.82    32/   14
ENPH    108.75  Mar  85      27.10    3.9   24.2    3.9   24.2  81.75 111.95  0.25  0.03    86    82    46     1.9    11.5  81.75    25/   57
RRC      29.70  Jan'26 18    13.60   10.8    5.4   10.8    5.4  16.20  31.45  0.45  0.06    86    81    46     6.3     3.2  16.20    32/    8
QCOM    141.12  Feb  130     13.20    1.5   17.8    1.5   17.8 128.02 143.05  0.09  0.01    86    82    44     0.8     9.2 128.02    42/   14
AXON    249.47  Dec  200     69.40   11.0   11.8   11.0   11.8 180.17 269.25  0.28  0.08    86    77    40     7.6     8.2 180.17    47/   20
ENPH    108.75  Apr  80      32.65    4.9   19.1    4.9   19.1  76.20 112.50  0.30  0.03    86    82    46     2.3     9.0  76.20    21/   57
ROP     537.27  Aug  470     82.10    3.2    5.5    3.2    5.5 455.27 551.95  0.15  0.03    86    81    43     1.9     3.3 455.27    47/   21
ELF     163.93  Jul  110     60.90    6.6   13.0    6.6   13.0 103.13 170.75  0.37  0.04    86    83    46     3.5     7.0 103.13    30/   92
AVAV    122.41  Jul  100     29.20    7.1   14.0    7.1   14.0  93.31 129.05  0.24  0.05    86    79    42     4.5     8.9  93.31    44/   11
TRV     196.71  Jun  175     26.20    2.5    5.9    2.5    5.9 170.61 201.05  0.13  0.02    86    81    43     1.4     3.2 170.61    22/   13
AVAV    122.41  Jun  100     27.10    4.8   11.1    4.8   11.1  95.41 126.95  0.22  0.04    86    81    44     2.7     6.2  95.41    31/   11
TTWO    161.88  Feb+ 150     13.95    1.3   19.7    1.3   19.7 148.03 163.80  0.09  0.01    86    82    44     0.6     9.6 148.03    58/   18
QQQM    168.57  Jun  147     26.00    3.0    7.0    3.0    7.0 142.67 172.85  0.15  0.03    86    82    43     1.7     4.0 142.67    40/   27
CVX     143.69  Feb+ 137      7.85    0.7   16.0    0.7   16.0 135.94 144.70  0.05  0.01    86    83    45     0.3     7.2 135.94    34/   25
RNG      33.06  Apr  25       9.00    3.3   12.7    3.3   12.7  24.16  33.85  0.27  0.02    86    83    47     1.1     4.2  24.16    21/   28
CZR      44.75  Jun  34      12.60    5.3   12.3    5.3   12.3  32.25  46.45  0.28  0.04    86    82    45     2.9     6.7  32.25    28/    6
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
FDN     186.29  Apr  165     24.70    2.0    7.8    2.0    7.8 161.69 189.55  0.13  0.02    86    83    45     1.0     3.9 161.69    31/   16
ALNY    187.49  Jun  130     65.60    6.5   15.2    6.5   15.2 121.99 195.45  0.35  0.04    86    82    46     3.6     8.3 121.99    45/   43
TWLO     72.01  Mar+ 62      11.60    2.4   19.3    2.4   19.3  60.51  73.45  0.16  0.02    86    83    45     1.2     9.5  60.51    37/   19
ROKU     84.79  Mar+ 70      17.45    3.7   30.2    3.7   30.2  67.44  87.30  0.20  0.03    86    81    45     1.9    15.5  67.44    37/   25
APO      95.46  Feb  87.5     8.90    0.9   10.7    0.9   10.7  86.66  96.25  0.09  0.01    86    84    46     0.3     3.3  86.66    54/   21
ALGN    267.46  Jul  190     89.00    6.4   12.6    6.4   12.6 178.56 278.85  0.33  0.04    86    82    46     3.5     6.8 178.56    40/   65
CZR      44.75  May  35      11.40    4.5   13.4    4.5   13.4  33.45  46.25  0.25  0.03    86    82    45     2.4     7.2  33.45    24/    6
FYBR     22.53  Jul  15       8.50    5.8   11.4    5.8   11.4  14.13  23.35  0.37  0.04    86    83    47     2.7     5.2  14.13    19/   75
GNRC    116.18  Feb+ 100     18.40    2.1   20.3    2.1   20.3  97.88 118.25  0.16  0.02    86    82    46     0.8     8.1  97.88    41/   28
GOOG    144.08  May  125     23.60    3.6   10.8    3.6   10.8 120.58 148.45  0.16  0.03    86    81    43     2.2     6.5 120.58    59/   28
ESTC    116.58  Jun  90      32.00    6.2   14.5    6.2   14.5  84.68 121.85  0.27  0.05    86    81    44     3.6     8.4  84.68    40/   11
FTNT     62.00  Feb+ 56       7.20    1.9   29.1    1.9   29.1  54.90  63.05  0.11  0.02    86    82    44     1.0    15.2  54.90    58/   50
RTX      85.50  Jan+ 83       3.40    0.9   33.3    0.9   33.3  82.20  86.25  0.04  0.01    86    79    41     0.5    19.2  82.20    54/   66
GOOG    144.08  Jun  122.5   26.35    3.9    9.1    3.9    9.1 117.83 148.70  0.18  0.03    86    81    43     2.3     5.4 117.83    57/   28
RSG     165.64  Jul  150     20.20    3.0    6.0    3.0    6.0 145.54 170.05  0.12  0.03    86    79    41     1.8     3.5 145.54    42/   15
SPG     145.53  Feb  135     12.10    1.1   12.5    1.1   12.5 133.53 146.95  0.08  0.01    86    83    45     0.4     5.3 133.53    36/   20
RTX      85.50  Feb+ 82       4.40    0.9   19.8    0.9   19.8  81.20  86.25  0.05  0.01    86    81    43     0.5    10.3  81.20    40/   66
GOOG    144.08  Mar  130     16.65    1.9   11.7    1.9   11.7 127.53 146.50  0.11  0.02    86    82    44     1.0     5.9 127.53    40/   28
RVMD     27.38  Jun  19       9.50    5.4   12.5    5.4   12.5  17.98  28.35  0.34  0.04    86    83    46     2.6     6.0  17.98    21/    3
PSTG     36.12  May  29       8.20    3.3    9.9    3.3    9.9  28.02  37.05  0.22  0.03    86    83    46     1.6     4.7  28.02    31/   11
SPGI    436.55  Jun  390     58.30    3.1    7.1    3.1    7.1 378.35 448.15  0.13  0.03    86    80    42     1.8     4.1 378.35    39/    6
ALB     125.95  Sep  85      46.85    7.3   10.7    7.3   10.7  79.20 131.70  0.37  0.05    86    82    46     4.1     6.0  79.20    20/   68
CRL     206.43  May  175     38.30    4.0   12.0    4.0   12.0 168.23 213.15  0.19  0.03    86    81    43     2.3     6.9 168.23    28/   35
FDS     462.23  Jun  410     63.80    2.9    6.7    2.9    6.7 398.53 473.65  0.14  0.02    86    81    43     1.6     3.8 398.53    33/    6
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
FTNT     62.00  Feb  55       8.15    1.9   21.8    1.9   21.8  53.95  63.00  0.13  0.02    86    83    45     0.9    10.3  53.95    49/   50
PSTG     36.12  Mar  31       5.90    2.1   12.9    2.1   12.9  30.32  36.75  0.16  0.02    86    83    46     0.8     5.2  30.32    33/   11
PWR     201.37  Aug  170     41.50    6.2   10.7    6.2   10.7 159.97 211.35  0.21  0.05    86    79    41     4.1     7.0 159.97    46/   16
U        34.10  Mar  27       8.00    2.9   17.7    2.9   17.7  26.20  34.85  0.23  0.02    86    83    46     1.1     7.0  26.20    22/   24
CRSP     63.43  Jul  42.5    23.90    7.1   14.0    7.1   14.0  39.63  66.25  0.38  0.04    86    83    46     4.0     7.8  39.63    19/    9
PWR     201.37  Jan'25 165   51.40    9.9    9.9    9.9    9.9 150.07 216.25  0.25  0.07    86    76    40     6.7     6.6 150.07    46/   16
U        34.10  Jun  24      11.80    6.9   16.1    6.9   16.1  22.40  35.65  0.34  0.05    86    81    46     3.8     8.7  22.40    23/   24
PYPL     58.45  Feb+ 53       6.65    2.0   30.8    2.0   30.8  51.90  59.50  0.11  0.02    86    81    44     1.0    15.7  51.90    48/   40
PYPL     58.45  Apr  47.5    12.55    3.2   12.2    3.2   12.2  46.00  59.90  0.21  0.02    86    83    46     1.5     5.7  46.00    31/   40
ESTC    116.58  Aug  85      36.40    5.8   10.0    5.8   10.0  80.28 121.25  0.31  0.04    86    82    46     3.1     5.3  80.28    38/   11
CRSP     63.43  Apr  47.5    17.90    4.0   15.5    4.0   15.5  45.63  65.25  0.28  0.03    86    83    46     1.8     6.8  45.63    16/    9
UAL      38.93  Sep  28      13.05    7.6   11.2    7.6   11.2  25.98  40.90  0.33  0.05    86    81    45     4.3     6.4  25.98    33/   54
APLS     66.30  Apr  45      23.10    3.8   14.8    3.8   14.8  43.30  67.95  0.35  0.02    86    83    48     1.1     4.4  43.30    -5/   53
UAL      38.93  Jul  29      11.65    5.7   11.3    5.7   11.3  27.38  40.50  0.30  0.04    86    82    45     3.1     6.1  27.38    45/   54
RS      278.59  Mar  250     32.70    1.6   10.0    1.6   10.0 245.99 282.55  0.12  0.01    86    82    45     0.7     4.2 245.99    15/   29
CRSP     63.43  Mar+ 52      12.80    2.4   19.5    2.4   19.5  50.73  64.65  0.20  0.02    86    83    46     0.8     6.6  50.73    16/    9
EFX     246.45  Dec  190     68.70    6.8    7.3    6.8    7.3 177.85 258.55  0.28  0.05    86    80    44     4.1     4.4 177.85    34/   38
PVH     118.98  Sep  95      31.50    8.4   12.4    8.4   12.4  87.58 126.35  0.26  0.06    86    78    42     5.4     7.9  87.58    42/    5
AXSM     84.95  Jan'25 50    38.80    8.0    8.0    8.0    8.0  46.25  88.65  0.46  0.04    86    83    47     4.2     4.2  46.25    30/   10
QQQM    168.57  Jun  148     25.10    3.1    7.1    3.1    7.1 143.57 172.95  0.15  0.03    86    81    43     1.7     3.9 143.57    37/   27
REGN    937.32  May  820    141.00    3.0    8.8    3.0    8.8 796.42 960.85  0.15  0.03    86    81    44     1.6     4.7 796.42    31/    4
GFL      32.62  Dec  25       9.40    7.0    7.5    7.0    7.5  23.32  34.25  0.29  0.05    86    81    44     4.3     4.6  23.32    43/   11
SOXX    565.29  Sep  460    125.00    4.4    6.5    4.4    6.5 440.39 584.85  0.22  0.03    86    82    44     2.6     3.8 440.39    38/   20
REGN    937.32  May  815    145.10    2.9    8.5    2.9    8.5 792.32 959.95  0.15  0.02    86    82    44     1.6     4.7 792.32    31/    4
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
ALL     151.50  Jun  130     25.20    2.8    6.5    2.8    6.5 126.40 155.05  0.17  0.02    86    82    45     1.4     3.2 126.40    27/   53
CROX    100.73  Jan'25 70    38.70   12.6   12.5   12.6   12.5  62.13 108.55  0.38  0.08    86    79    43     8.4     8.3  62.13    30/    1
TSEM     28.30  Jul  22       7.30    4.0    7.9    4.0    7.9  21.10  29.15  0.25  0.03    86    83    46     2.0     4.0  21.10    32/   40
ALLE    119.41  Jun  100     22.30    2.8    6.6    2.8    6.6  97.21 122.15  0.19  0.02    86    83    45     1.4     3.1  97.21    43/   26
GIB     106.03  Aug  90      19.70    4.1    7.0    4.1    7.0  86.43 109.55  0.18  0.03    86    80    43     2.3     4.0  86.43    36/   32
CRM     269.19  Feb  250     21.55    0.9   10.5    0.9   10.5 247.74 271.40  0.08  0.01    86    83    46     0.3     3.8 247.74    18/    9
ALLY     33.04  Jan+ 31       2.40    0.7   24.9    0.7   24.9  30.74  33.25  0.07  0.01    86    83    46     0.1     5.5  30.74    38/   30
RCL     122.80  Feb+ 110     14.15    1.1   16.8    1.1   16.8 108.75 124.00  0.11  0.01    86    84    47     0.3     4.9 108.75    37/    9
RCL     122.80  Feb+ 112     11.95    0.9   19.4    0.9   19.4 110.95 123.80  0.10  0.01    86    84    47     0.2     4.9 110.95    41/    9
SOXX    565.29  Mar  510     65.00    1.9   11.8    1.9   11.8 500.39 574.85  0.11  0.02    86    82    44     1.0     6.3 500.39    37/   20
GIII     31.19  Jun  22.5     9.90    5.0   11.5    5.0   11.5  21.39  32.25  0.31  0.03    86    83    46     2.5     5.7  21.39    29/   11
AX       51.86  Jul  37.5    16.90    6.8   13.4    6.8   13.4  35.06  54.25  0.32  0.05    86    81    45     3.8     7.6  35.06    41/   65
AX       51.86  Oct  35      20.00    9.4   12.4    9.4   12.4  31.96  54.85  0.38  0.06    86    81    45     5.7     7.5  31.96    30/   65
