COVERED CALL WRITES: CASH

Column Headings:
  Symb:    underlying symbol
  Stk:     closing price of underlying
  Opt:     option base symbol
  StrkMn   strike (numeric) and Month (alpha) of written option
  Call:    bid price of call being sold
  RIUC:    Raw Return, if unchanged, cash
  ARIUC:   Annualized Return, if unchanged, cash
  RIEC:    Raw Return, if exercised, cash
  ARIEC:   Annualized Return, if exercised, cash
  DBEC:    Downside breakeven point, cash
  UBEC:    UPSIDE breakeven point, cash
            i.e., the point above which stock outperforms covered write
  %DBE:    Percent distance from Stk price down to DBEC
  %UBE:    Percent distance from Stk price UP to UBEC
  PrDBE:   Prob. of CLOSING above DBE at expiration
  PrRIE:   Prob. of CLOSING above Striking Price at expiration
            i.e., Prob. of stock being called away
  PrUBE:   Prob. of CLOSING above UBE at expiration
  ERTN:    Raw EXPECTED Return, cash
  AERTNC:  Annualized EXPECTED Return, cash
  Invt:    Investment for cash covered write
  IVF:     Implied Volatility Factor
           = 100*(IV this option/avg IV for this stock - 1)
           => large positive numbers are most expensive options
NOTE: all returns and investment assume 5 cent commission on stock & option

  While we endeavor to make our data reliable, errors are always possible.
  Therefore, make sure you check the actual price of the option with a price
    quotation system or with your broker before actually entering an order.
  If the returns from the covered write look "too good," be suspicous.
  It is likely, in that case, that some data is in error.
  McMillan Analysis Corp. is not responsible for errors in this data,
    nor is it liable for losses incurred due to errors in this report.
  Accuracy and completeness are not guaranteed.

Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
PANW    332.05  Mar  340     18.40    5.8   36.1    8.4   51.7 313.75 358.25  0.06  0.08    65    44    31     1.8    11.1 313.75    22/   34
BA      200.52  Feb+ 185     18.50    1.6   23.6    1.6   23.6 182.12 203.35  0.09  0.01    85    81    44     0.7    11.1 182.12    51/   29
CRSP     63.43  Jul  57.5    14.10   16.2   32.0   16.2   32.0  49.43  71.45  0.22  0.13    72    59    39     5.6    11.1  49.43     8/    9
NAIL    105.13  Jan'25 102   29.80   35.2   35.0   35.2   35.0  75.43 131.65  0.28  0.25    67    52    38    11.1    11.1  75.43    -1/   24
HIVE      3.54  Jan'26 3      1.90   69.5   34.7   69.5   34.7   1.74   4.75  0.51  0.34    65    53    44    22.2    11.1   1.74   -23/   80
CMG    2289.97  Mar+ 2225   133.50    3.2   25.7    3.2   25.72156.572358.35  0.06  0.03    77    64    36     1.4    11.12156.57    54/   32
PDD     143.16  Jun  120     31.40    7.2   16.8    7.2   16.8 111.86 151.25  0.22  0.06    86    78    40     4.8    11.1 111.86    45/    0
U        34.10  Mar+ 32       4.10    6.1   49.9    6.1   49.9  30.10  35.95  0.12  0.05    72    62    40     1.4    11.1  30.10    15/   24
ARM      68.48  Apr  75       4.80    7.4   28.6   17.5   68.0  63.78  79.65  0.07  0.16    60    37    29     2.8    11.1  63.78     6/   64
URI     561.13  Feb+ 547.5   29.60    3.0   63.9    3.0   63.9 531.63 576.95  0.05  0.03    71    60    39     0.5    11.1 531.63    33/   59
AMBA     55.00  Jun  47.5    12.20   10.6   24.7   10.6   24.7  42.90  59.55  0.22  0.08    78    67    40     4.8    11.1  42.90    30/   12
ONON     27.98  Jan'25 30     5.35   23.1   23.0   31.8   31.6  22.73  35.20  0.19  0.26    67    44    31    11.2    11.1  22.73    14/    3
CRWD    286.29  Mar  250     43.70    3.0   18.5    3.0   18.5 242.69 293.55  0.15  0.03    87    82    43     1.8    11.1 242.69    38/    4
NVDA    563.82  Feb+ 490     82.60    1.8   17.2    1.8   17.2 481.32 572.45  0.15  0.02    90    87    45     1.2    11.1 481.32    40/    9
DKNG     33.66  Mar  33       3.35    8.4   51.7    8.4   51.7  30.41  36.20  0.10  0.08    68    54    37     1.8    11.1  30.41    17/   18
PLCE     22.42  Jan'25 12.5  11.90   17.2   17.1   17.2   17.1  10.62  24.25  0.53  0.08    86    80    46    11.1    11.1  10.62    23/   47
PAR      40.82  Jan'25 50     5.80   16.2   16.1   42.2   42.0  35.12  55.65  0.14  0.36    61    35    28    11.2    11.1  35.12     8/    9
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
LNZA      4.29  Aug  5        0.85   21.2   36.3   39.8   68.3   3.54   5.70  0.17  0.33    60    42    36     6.5    11.1   3.54     8/   56
CMG    2289.97  Mar+ 2330    76.00    3.4   27.8    5.2   42.52214.072405.85  0.03  0.05    66    42    27     1.4    11.12214.07    45/   32
KRYS    126.95  Aug  95      42.00   11.6   19.9   11.6   19.9  85.05 136.85  0.33  0.08    83    75    43     6.5    11.1  85.05     7/   52
NVO     106.35  Feb+ 107      3.20    3.0   45.7    3.6   54.5 103.25 110.05  0.03  0.03    66    47    32     0.7    11.1 103.25     5/   71
VRT      49.96  Jan'25 52.5  10.10   25.0   24.9   31.3   31.1  39.96  62.45  0.20  0.25    68    46    32    11.2    11.1  39.96    17/   30
RH      258.02  Jun  260     34.20   15.2   35.4   16.1   37.4 223.92 294.05  0.13  0.14    68    49    34     4.8    11.1 223.92    11/   25
SMTC     18.55  Jan'25 15     6.70   25.1   25.0   25.1   25.0  11.95  21.55  0.36  0.16    75    63    41    11.1    11.0  11.95    18/   84
SNOW    188.02  May  185     21.60   11.1   33.1   11.1   33.1 166.52 206.45  0.11  0.10    70    53    34     3.7    11.0 166.52    20/    6
TEAM    240.56  Jun  260     23.60   10.8   25.2   19.8   45.9 217.06 283.45  0.10  0.18    63    40    30     4.7    11.0 217.06    11/   23
UNFI     14.87  Jun  15       2.30   17.4   40.4   18.0   41.8  12.67  17.15  0.15  0.15    67    49    35     4.7    11.0  12.67     7/   68
COIN    133.88  Jan+ 127     10.70    3.0  108.7    3.0  108.7 123.28 137.55  0.08  0.03    73    65    42     0.3    11.0 123.28    -8/   40
HOUS      6.71  Dec  7.5      1.45   25.2   27.1   39.0   42.0   5.36   8.80  0.20  0.31    63    43    34    10.2    11.0   5.36    -4/   81
ALNY    187.49  Apr  155     42.60    6.9   26.7    6.9   26.7 144.99 197.45  0.23  0.05    80    73    43     2.8    11.0 144.99    48/   43
MSFT    390.27  Feb+ 395      9.60    2.5   37.9    3.7   56.6 380.77 404.45  0.02  0.04    64    43    30     0.7    11.0 380.77    36/   29
NEE      60.35  Jan+ 59       2.23    1.3   45.8    1.3   45.8  58.22  61.08  0.04  0.01    76    67    41     0.3    11.0  58.22    33/   83
U        34.10  Aug  27      10.50   13.7   23.5   13.7   23.5  23.70  37.35  0.30  0.10    79    69    42     6.4    11.0  23.70    18/   24
BIDU    104.50  Mar+ 111      4.00    3.9   31.4   10.3   83.4 100.60 114.85  0.04  0.10    60    35    27     1.4    11.0 100.60    13/   16
VSCO     23.30  Jun  25       3.10   14.8   34.4   22.9   53.3  20.30  27.95  0.13  0.20    63    43    33     4.7    11.0  20.30     4/   33
CMG    2289.97  Mar+ 2230   129.90    3.2   26.2    3.2   26.22160.172359.75  0.06  0.03    76    63    36     1.4    11.02160.17    54/   32
UCO      26.20  Jan'25 28     5.80   27.8   27.7   36.3   36.1  20.50  33.65  0.22  0.28    65    46    35    11.1    11.0  20.50     5/   30
AKRO     22.03  Aug  17.5     7.50   19.3   33.0   19.3   33.0  14.63  24.85  0.34  0.13    73    64    43     6.4    11.0  14.63    21/   69
BYND      7.29  Jun  8        1.23   18.3   42.6   29.1   67.6   6.16   9.08  0.16  0.25    61    44    36     4.8    11.0   6.16    -4/   41
VITL     15.19  Jan'25 20     1.60   11.0   10.9   45.7   45.5  13.69  21.45  0.10  0.41    60    26    21    11.1    11.0  13.69     6/   34
SVIX     37.84  May  37       5.60   14.3   42.6   14.3   42.6  32.34  42.45  0.15  0.12    68    53    37     3.7    11.0  32.34    30/   16
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
V       265.24  Jan+ 255     11.70    0.5   18.9    0.5   18.9 253.64 266.55  0.04  0.00    89    86    45     0.3    11.0 253.64    78/   26
AMD     158.74  Feb+ 145     16.80    2.0   31.2    2.0   31.2 142.04 161.65  0.11  0.02    82    77    44     0.7    11.0 142.04    37/   14
MSTR    482.14  Apr  430     95.80   11.3   43.7   11.3   43.7 386.44 525.65  0.20  0.09    72    62    41     2.8    11.0 386.44   -12/   44
ZS      232.18  May  220     31.00    9.3   27.8    9.3   27.8 201.28 250.85  0.13  0.08    74    60    36     3.7    11.0 201.28    23/    6
SOXL     29.19  Feb+ 24.5     5.75    3.9   37.1    3.9   37.1  23.54  30.10  0.19  0.03    81    77    45     1.1    11.0  23.54    18/   12
TARK     72.72  Jun  80       9.30   14.5   33.7   25.9   60.1  63.52  89.15  0.13  0.23    61    42    33     4.7    11.0  63.52    -5/   33
SNOW    188.02  Apr  175     24.80    7.1   27.7    7.1   27.7 163.32 199.65  0.13  0.06    76    64    38     2.8    11.0 163.32    23/    6
MELI   1672.67  May  1760   121.80    7.8   23.5   13.5   40.31550.971881.65  0.07  0.12    65    40    27     3.7    11.01550.97    31/    7
ANET    253.26  Mar+ 250     17.40    5.9   48.1    5.9   48.1 235.96 267.25  0.07  0.06    69    54    36     1.4    11.0 235.96    31/   32
DDOG    123.79  May  125     13.55   12.2   36.5   13.2   39.6 110.34 138.40  0.11  0.12    67    48    33     3.7    11.0 110.34    28/   12
TNA      33.56  Feb+ 31.5     3.10    2.9   62.5    2.9   62.5  30.56  34.45  0.09  0.03    76    68    42     0.5    11.0  30.56    13/   21
BOIL     31.15  Jan'26 21    17.70   54.6   27.3   54.6   27.3  13.55  38.55  0.57  0.24    70    60    45    21.9    11.0  13.55   -17/   40
SHLS     13.17  Jan'26 17.5   3.30   32.1   16.0   75.0   37.5   9.97  20.65  0.24  0.57    60    39    34    22.1    11.0   9.97    -2/   44
CRSP     63.43  Mar  55      11.30    5.2   32.2    5.2   32.2  52.23  66.15  0.18  0.04    79    72    43     1.8    11.0  52.23    12/    9
IRTC    110.39  Aug  125     13.40   13.7   23.5   28.7   49.2  97.09 138.25  0.12  0.25    61    39    31     6.4    11.0  97.09     3/   35
UCO      26.20  Jul  27       4.30   19.1   37.7   22.5   44.4  22.00  31.15  0.16  0.19    65    47    35     5.6    11.0  22.00     5/   30
FTNT     62.00  Feb+ 53       9.70    1.0   16.0    1.0   16.0  52.40  62.55  0.15  0.01    93    92    47     0.7    11.0  52.40    86/   50
LAD     287.57  Feb  300      9.20    3.3   38.5    7.7   90.8 278.47 309.05  0.03  0.07    60    37    28     0.9    11.0 278.47     6/   35
TNA      33.56  Mar+ 35.5     2.01    6.0   48.9   12.0   97.4  31.65  37.36  0.06  0.11    61    40    31     1.4    11.0  31.65    -2/   21
ANF      98.89  Aug  85      24.60   14.2   24.3   14.2   24.3  74.39 109.45  0.25  0.11    77    65    40     6.4    11.0  74.39    25/    8
FSLR    149.10  Jun  170     11.60    8.4   19.4   23.5   54.7 137.60 181.45  0.08  0.22    60    34    27     4.7    11.0 137.60     6/   30
SGML     26.38  Feb  25       3.60    9.0  106.5    9.0  106.5  22.88  28.45  0.13  0.08    68    57    40     0.9    11.0  22.88    19/   95
U        34.10  Feb  36       1.52    4.3   51.2   10.0  117.8  32.68  37.37  0.04  0.10    60    38    30     0.9    11.0  32.68    -3/   24
CAVA     43.70  Dec  50       7.00   18.8   20.2   35.7   38.5  36.80  56.85  0.16  0.30    63    40    30    10.2    11.0  36.80     2/   10
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
MSTR    482.14  Mar  440     76.80    8.5   52.7    8.5   52.7 405.44 516.65  0.16  0.07    72    62    41     1.8    11.0 405.44   -12/   44
UNFI     14.87  Aug  17.5     1.65   11.6   19.9   31.0   53.1  13.32  19.00  0.10  0.28    60    35    28     6.4    11.0  13.32     1/   68
CMG    2289.97  Mar+ 2350    67.10    3.0   24.4    5.7   46.32222.972416.95  0.03  0.06    64    38    26     1.4    11.02222.97    44/   32
NUGT     28.99  Feb+ 30.5     1.60    5.5   52.4   10.8  103.4  27.49  31.95  0.05  0.10    61    40    31     1.1    11.0  27.49     2/   34
ZS      232.18  Mar+ 195     40.90    1.9   15.1    1.9   15.1 191.38 235.75  0.18  0.02    92    90    45     1.4    11.0 191.38    53/    6
LYFT     12.50  Feb+ 12.5     0.97    7.5  113.8    7.1  107.2  11.63  13.32  0.07  0.07    66    50    36     0.7    11.0  11.63    15/   60
RH      258.02  Jan+ 257.5    8.20    3.0  110.0    3.0  110.0 249.92 265.55  0.03  0.03    66    51    36     0.3    11.0 249.92     1/   25
DDOG    123.79  Mar+ 114     14.20    3.9   31.5    3.9   31.5 109.69 128.05  0.11  0.03    78    70    41     1.4    11.0 109.69    34/   12
KOLD     84.13  Aug  77      24.40   28.6   49.0   28.6   49.0  59.83 101.25  0.29  0.20    66    54    41     6.4    11.0  59.83   -20/   30
WOLF     32.73  Mar+ 31       4.80   10.4   84.5   10.4   84.5  28.03  35.65  0.14  0.09    68    56    40     1.4    11.0  28.03    20/   98
NTLA     26.76  Jul  17.5    10.90    9.3   18.4    9.3   18.4  15.96  28.25  0.40  0.06    86    81    45     5.6    11.0  15.96    39/   51
CMG    2289.97  Mar+ 2195   153.70    2.7   22.2    2.7   22.22136.372348.55  0.07  0.03    80    70    38     1.4    11.02136.37    59/   32
BTBT      2.78  Aug  3        0.80   33.7   57.7   41.8   71.7   2.08   3.65  0.25  0.31    61    47    40     6.4    11.0   2.08   -19/   84
PYPL     58.45  Mar+ 60       3.10    5.4   43.9    8.1   65.8  55.45  62.95  0.05  0.08    63    43    31     1.4    11.0  55.45    20/   40
U        34.10  Mar  28       7.35    4.1   25.3    4.1   25.3  26.85  35.20  0.21  0.03    84    79    45     1.8    11.0  26.85    21/   24
BGNE    173.25  May  175     20.50   13.3   39.9   14.5   43.3 152.85 195.35  0.12  0.13    67    49    34     3.7    11.0 152.85    23/   34
STAA     30.07  Dec  30       7.40   31.5   34.0   31.5   34.0  22.77  37.25  0.24  0.24    67    50    37    10.2    11.0  22.77     6/   45
ZS      232.18  Apr  200     41.70    4.9   19.1    4.9   19.1 190.58 241.55  0.18  0.04    85    78    42     2.8    11.0 190.58    34/    6
MELI   1672.67  May  1740   130.10    8.4   25.2   12.8   38.31542.671869.95  0.08  0.12    66    42    28     3.7    11.01542.67    32/    7
MELI   1672.67  May  1720   138.90    9.0   27.1   12.1   36.31533.871858.75  0.08  0.11    67    44    30     3.7    11.01533.87    32/    7
ABT     113.76  Jan+ 115      1.47    1.2   44.5    2.3   83.1 112.39 116.32  0.01  0.02    62    39    28     0.3    11.0 112.39    38/   47
MSOS      8.73  Jun  9        1.98   27.4   63.8   30.7   71.3   6.85  10.83  0.22  0.24    62    48    39     4.7    11.0   6.85     1/   90
GOOG    144.08  Feb+ 133     12.20    0.7   15.8    0.7   15.8 131.98 145.05  0.08  0.01    93    91    46     0.5    11.0 131.98   103/   28
ACIC      9.89  May  11       1.10   11.2   33.7   23.2   69.3   8.89  11.95  0.10  0.21    60    40    32     3.7    11.0   8.89     4/   16
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
SEDG     72.83  Feb+ 69       7.50    5.4   81.8    5.4   81.8  65.43  76.35  0.10  0.05    71    61    41     0.7    11.0  65.43     1/   88
ABNB    135.02  Mar+ 142      4.90    3.7   29.9    9.0   73.1 130.22 146.75  0.04  0.09    61    36    27     1.4    11.0 130.22    15/    6
RBLX     39.35  Mar  37.5     4.65    7.6   47.1    7.6   47.1  34.80  42.00  0.12  0.07    71    58    39     1.8    11.0  34.80    24/   23
CAR     159.33  Aug  165     23.50   17.2   29.5   21.3   36.6 135.93 188.35  0.15  0.18    66    46    33     6.4    11.0 135.93    18/   18
RH      258.02  May  290     16.80    6.9   20.7   20.2   60.3 241.32 306.65  0.06  0.19    60    34    26     3.7    11.0 241.32     1/   25
ADP     235.28  Feb+ 227.5   10.70    1.2   26.5    1.2   26.5 224.68 238.05  0.05  0.01    81    74    41     0.5    11.0 224.68    52/   23
GOTU      3.35  Jan'25 3.5    1.05   39.6   39.4   43.8   43.5   2.40   4.40  0.28  0.31    64    48    39    11.1    11.0   2.40    -9/   22
TWLO     72.01  Feb+ 61      12.30    1.9   18.3    1.9   18.3  59.81  73.15  0.17  0.02    90    87    46     1.1    11.0  59.81    45/   19
U        34.10  Jun  28       9.05   11.1   25.9   11.1   25.9  25.15  36.90  0.26  0.08    78    69    42     4.7    11.0  25.15    16/   24
SAGE     26.40  Aug  30       3.40   14.3   24.5   29.7   50.8  23.10  33.25  0.12  0.26    61    39    31     6.4    11.0  23.10    -2/   50
SPT      61.58  Jul  60      10.90   18.1   35.6   18.1   35.6  50.78  70.75  0.18  0.15    69    53    36     5.6    11.0  50.78    19/    3
GOOG    144.08  Feb+ 142      5.95    2.7   40.9    2.7   40.9 138.23 147.80  0.04  0.03    72    58    36     0.7    11.0 138.23    46/   28
CMG    2289.97  Mar+ 2355    65.20    2.9   23.7    5.8   47.42224.872420.05  0.03  0.06    64    37    25     1.4    11.02224.87    44/   32
AGQ      25.04  Jan'25 28     4.40   20.7   20.6   34.8   34.6  20.74  32.25  0.17  0.29    65    41    30    11.0    11.0  20.74    10/   11
MELI   1672.67  Mar  1600   146.70    4.8   29.9    4.8   29.91526.071746.55  0.09  0.04    75    63    38     1.8    11.01526.07    35/    7
MRNA    102.16  Mar  95      13.10    6.5   40.2    6.5   40.2  89.16 107.95  0.13  0.06    73    63    40     1.8    11.0  89.16     4/   20
CAR     159.33  Aug  170     21.30   15.3   26.3   23.0   39.5 138.13 191.15  0.13  0.20    65    43    31     6.4    11.0 138.13    17/   18
MRNA    102.16  Jun  95      18.95   14.0   32.5   14.0   32.5  83.31 113.80  0.18  0.11    72    58    38     4.7    11.0  83.31     7/   20
SNOW    188.02  Mar  155     36.95    2.5   15.5    2.5   15.5 151.17 191.80  0.20  0.02    91    89    45     1.8    11.0 151.17    41/    6
BURL    193.37  Mar  200     10.10    5.5   33.7    9.0   55.9 183.37 209.95  0.05  0.09    63    41    30     1.8    11.0 183.37    14/   20
SNOW    188.02  Jun  185     24.80   13.2   30.8   13.2   30.8 163.32 209.65  0.13  0.12    71    52    34     4.7    11.0 163.32    25/    6
KOLD     84.13  Mar+ 73.5    16.80    8.9   72.4    8.9   72.4  67.43  90.15  0.20  0.07    72    64    43     1.4    11.0  67.43   -10/   30
CELH     59.97  Jul  55      12.45   15.4   30.4   15.4   30.4  47.62  67.30  0.21  0.12    72    59    38     5.6    11.0  47.62    20/   17
HOG      34.04  Feb+ 32       2.95    2.4   37.1    2.4   37.1  31.19  34.80  0.08  0.02    79    71    42     0.7    11.0  31.19    36/   65
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
SOXL     29.19  Feb+ 23.5     6.55    3.1   30.0    3.1   30.0  22.74  29.90  0.22  0.02    85    81    46     1.1    11.0  22.74    42/   12
FLYW     20.30  Dec  22.5     3.80   22.3   24.0   35.2   37.9  16.60  26.15  0.18  0.29    64    43    33    10.2    11.0  16.60    14/   28
PANW    332.05  Feb+ 295     43.05    2.0   19.4    2.0   19.4 289.10 337.90  0.13  0.02    87    84    44     1.1    11.0 289.10    49/   34
MSFT    390.27  Feb+ 390     12.05    3.1   46.8    3.1   46.8 378.32 401.90  0.03  0.03    68    50    33     0.7    11.0 378.32    38/   29
RIOT     11.29  Feb  11       1.46   10.3  120.9   10.3  120.9   9.93  12.31  0.12  0.09    66    53    39     0.9    11.0   9.93   -14/   45
KRYS    126.95  Dec  105     40.60   21.4   23.0   21.4   23.0  86.45 145.45  0.32  0.15    76    64    40    10.2    11.0  86.45    -1/   52
TEAM    240.56  Feb+ 220     27.80    3.3   32.0    3.3   32.0 212.86 247.65  0.12  0.03    79    72    42     1.1    11.0 212.86    23/   23
RBLX     39.35  Feb+ 32       8.15    2.1   19.9    2.1   19.9  31.30  40.00  0.20  0.02    90    87    46     1.1    11.0  31.30    48/   23
CMCSA    43.09  Jan+ 42       1.72    1.2   42.2    1.2   42.2  41.47  43.57  0.04  0.01    78    70    41     0.3    11.0  41.47    58/   41
SHOP     81.32  Feb  70      12.75    1.9   21.9    1.9   21.9  68.67  82.60  0.16  0.02    88    85    46     0.9    11.0  68.67    41/   23
DQ       21.39  Jan'25 25     3.90   21.6   21.5   41.8   41.6  17.59  28.75  0.18  0.34    62    40    32    11.1    11.0  17.59     2/   32
URI     561.13  Feb+ 545     31.10    2.8   60.0    2.8   60.0 530.13 575.95  0.06  0.03    72    62    39     0.5    11.0 530.13    34/   59
YINN     15.92  Apr  15       3.00   14.8   57.6   14.8   57.6  13.02  17.85  0.18  0.12    68    55    40     2.8    11.0  13.02     1/   42
NVDA    563.82  Mar  530     58.25    4.8   29.7    4.8   29.7 505.67 588.10  0.10  0.04    76    66    39     1.8    11.0 505.67    26/    9
NAIL    105.13  Jan'26 106   38.50   57.5   28.7   58.8   29.3  66.73 144.35  0.37  0.37    66    50    38    22.1    11.0  66.73    -5/   24
MSTR    482.14  Jul  410    132.15   17.1   33.7   17.1   33.7 350.09 542.00  0.27  0.12    72    62    41     5.6    11.0 350.09   -11/   44
SNOW    188.02  May  190     19.05   11.2   33.5   12.3   36.9 169.07 208.90  0.10  0.11    68    48    32     3.7    11.0 169.07    18/    6
AFRM     40.98  Feb+ 42       2.25    5.5  118.9    8.0  172.5  38.83  44.10  0.05  0.08    62    45    34     0.5    11.0  38.83    -7/    8
NOVA     10.47  Dec'25 5      7.00   38.7   20.1   38.7   20.1   3.57  11.85  0.66  0.13    79    71    46    21.3    11.0   3.57     8/   82
SOXL     29.19  Mar+ 24       6.30    4.2   33.9    4.2   33.9  22.99  30.15  0.21  0.03    82    77    45     1.3    10.9  22.99    20/   12
JNUG     28.21  Jan'26 35     7.50   35.6   17.8   67.9   33.9  20.81  42.35  0.26  0.50    62    41    34    21.8    10.9  20.81    -6/   28
AMBA     55.00  May  60       4.50    8.7   26.0   18.5   55.3  50.60  64.35  0.08  0.17    61    38    29     3.6    10.9  50.60    11/   12
SPT      61.58  Jan'25 65    12.90   26.2   26.1   33.1   33.0  48.78  77.75  0.21  0.26    66    46    34    10.9    10.9  48.78    13/    3
SDOW     19.00  Jan'25 24     2.05   11.4   11.4   40.5   40.2  17.05  25.90  0.10  0.36    62    26    19    10.9    10.9  17.05    40/    1
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
